t - Sample3[s],x - mass1[m],Fi - springDamper1[N]
0,0.001,-10000
0.001255496302,0.000990274593060214,-9902.37109856164
0.002330948085,0.000970780289784603,-9707.11179939547
0.003767591055,0.000927804824892762,-9276.94767011982
0.005114443838,0.000870163434443559,-8700.1701034186
0.006798009816,0.00077609997719304,-7759.11885181358
0.007967152856,0.000697694980731249,-6974.81012857813
0.009136295896,0.000609768803116307,-6095.31878508172
0.010305438936,0.000513515171519073,-5132.58523411588
0.011474581976,0.000410245311488944,-4099.72442655725
0.012643725016,0.000301368296797289,-3010.82931627347
0.014105153816,0.000159643749505008,-1593.48263933594
0.015931939816,-2.19624983526905e-005,222.617567607339
0.017758725816,-0.000202849297696691,2031.42364252801
0.019585511816,-0.00037697911549192,3772.56233296339
0.021868994316,-0.000576376214352134,5766.20511841948
0.024152476816,-0.00074585488908324,7460.53672028303
0.026435959316,-0.000876585961067202,8767.2889740858
0.028719441816,-0.000961761348060342,9618.41007253496
0.030774576066,-0.000995743397367297,9957.62474007892
0.032829710316,-0.000987775002361296,9877.32697651753
0.034679331141,-0.000944989974599555,9448.93883611049
0.036528951966,-0.000869956439936591,8698.09845994544
0.038378572791,-0.000765237957176845,7650.45864436556
0.040228193616,-0.000634407733775001,6341.76698320884
0.042077814441,-0.000481929992881501,4816.6790014999
0.043927435266,-0.000313008477409362,3127.242730536
0.046239461297,-8.75708992399146e-005,872.727587427655
0.048551487328,0.000142491860917522,-1427.88060149774
0.050833959228,0.000362191441214029,-3624.70256802228
0.053116431128,0.000563078127857546,-5633.25101283503
0.055398903028,0.000734737675426386,-7349.40000567608
0.057681374928,0.00086826724305178,-8684.1442882756
0.059963846828,0.000956741552581546,-9568.25968828911
0.062246318728,0.000995575439566262,-9955.92714072664
0.064528790628,0.000982761415146774,-9827.10659773027
0.066811262528,0.000918970916556711,-9188.54771918215
0.069664352403,0.000772806694473866,-7726.17666653204
0.073230714747,0.000504040645491086,-5037.82615277024
0.076440440856,0.000206772658341461,-2064.80162445777
0.079650166965,-0.000111490669199023,1117.87721787082
0.082538920463,-0.000388953519426141,3892.28676626126
0.085138798611,-0.000611628414055323,6118.64296546013
0.087738676759,-0.000793164169684456,7933.44937367663
0.090338554907,-0.000921380036258172,9214.93542131109
0.092938433055,-0.000987646273401794,9876.84890156277
0.095538311203,-0.000987499920202297,9874.61061823564
0.098138189351,-0.000920962851876672,9208.49145868828
0.100738067499,-0.000792529141403514,7923.48245904125
0.103987915184,-0.000558411422135178,5581.64117385468
0.107237762869,-0.000265825336418228,2655.37544724697
0.110487610554,5.45156021406976e-005,-548.137179213227
0.11341247347,0.000338758575058727,-3390.3925159271
0.116044850094,0.000570508145803109,-5707.52673520937
0.118677226718,0.000762904646827323,-7630.96194310241
0.121309603342,0.00090273076152824,-9028.56137369578
0.123941979966,0.000980348028736885,-9803.98597749731
0.12657435659,0.000990394847807838,-9903.67135055731
0.129206733214,0.000932185865055711,-9320.81795343725
0.131839109838,0.000809754123087629,-8095.80882760533
0.134471486462,0.000631553913895518,-6313.23451917057
0.137103863086,0.000409870982355447,-4095.99187113112
0.13973623971,0.000159982564349126,-1596.88170069367
0.142368616334,-0.000100889154884165,1011.85859062403
0.145000992958,-0.000354764863760702,3550.43432806764
0.147633369582,-0.000584151036708151,5843.92279073375
0.150265746206,-0.000773246647625734,7734.33947322804
0.15289812283,-0.00090903020995398,9091.50670671754
0.155530499454,-0.000982155102619929,9822.00435557038
0.158162876078,-0.000987593230823906,9875.60325160281
0.160795252702,-0.00092498120664588,9248.7234309148
0.163427629326,-0.000798644845086407,7984.67537788263
0.16606000595,-0.000617300208018962,6170.66685868608
0.16935047673,-0.000332550818024345,3322.7003043161
0.172311900432,-4.48329277643135e-005,445.353057966242
0.175273324134,0.000246685859695363,-2469.74391636898
0.177938605466,0.000491279717818397,-4915.38527964402
0.180603886798,0.000701117749871118,-7013.2857252984
0.18326916813,0.000861416244728724,-8615.64199563403
0.185934449462,0.000960860634827298,-9609.35279389366
0.188599730794,0.000992421647677959,-9924.17720248153
0.191265012126,0.000953875910043178,-9537.93702483531
0.193930293458,0.000847964116534408,-8478.09450550939
0.19659557479,0.000682184284273577,-6819.68097092417
0.199927176455,0.000408898565083783,-4086.2738317609
0.202925617953,0.000123543021002883,-1232.47761630884
0.205924059451,-0.000172735043524687,1730.2801608271
0.208622656799,-0.000426829544927967,4270.98054597179
0.211321254147,-0.000649957965133221,6501.82586055496
0.214019851495,-0.000826007765500415,8261.72246167704
0.216718448843,-0.000942242990502175,9423.35430904018
0.219417046191,-0.000990242124787213,9902.55843089857
0.222115643539,-0.000966534464167061,9664.68482079153
0.224814240887,-0.000872855653409402,8727.14764165253
0.227512838235,-0.000716007232774001,7158.01650746981
0.23088608492,-0.000448733232371459,4484.68190180283
0.234259331605,-0.000130876227704538,1305.81640793722
0.237295253621,0.000168756495531725,-1690.49278869513
0.240027583435,0.000425837764681245,-4261.05980532307
0.242759913249,0.000651240922544895,-6514.6468539702
0.245219010081,0.000813194011373826,-8133.63461696021
0.247678106913,0.000926221258270217,-9263.26206338658
0.250137203745,0.000983500176369051,-9835.34312369046
0.252596300577,0.000981577969495066,-9815.39247124321
0.255055397409,0.000920586082738965,-9204.76842647907
0.257514494241,0.000804210908323706,-8040.37734690461
0.260588365281,0.000591787036936375,-5915.49011129328
0.263662236321,0.000323882032360331,-3236.01492037367
0.266736107361,2.56668385033913e-005,-253.701074526414
0.269502591297,-0.000245494329099522,2457.81830344613
0.272269075233,-0.000497892441296302,4981.48853123626
0.274758910775,-0.000693127946870976,6933.39617573113
0.277248746317,-0.000845598293676367,8457.52177598033
0.279738581859,-0.000945900201585956,9459.8681346587
0.282228417401,-0.000987843198936326,9878.57202970577
0.284718252943,-0.000968845690724612,9687.86232745134
0.287208088485,-0.000890092493134456,8899.63252071093
0.289697924027,-0.000756452571572887,7562.61529675358
0.292810218454,-0.000525027124660379,5247.75800103927
0.295922512881,-0.000243152889513271,2428.65456437073
0.299034807308,6.20206107416902e-005,-623.16508814156
0.301835872292,0.00033230398194038,-3325.83150760347
0.304636937276,0.000576585895491255,-5768.26581356259
0.307157895761,0.000758447354049024,-7586.37260106233
0.309678854246,0.00089234718320341,-8924.74314057677
0.312199812731,0.0009698191465623,-9698.75471349294
0.314720771216,0.000985960884442096,-9859.42849155219
0.317241729701,0.000939758788538811,-9396.67543806325
0.319762688186,0.00083414957306389,-8339.9089981716
0.322283646671,0.000675822013394391,-6756.05954163048
0.325434844777,0.000419260650214997,-4189.92432388329
0.328586042883,0.00012141614030021,-1211.22205747029
0.331737240989,-0.000188308227718452,1885.9890671182
0.334573319284,-0.000451925092470129,4521.88295781813
0.337409397579,-0.000679332293234934,6795.47003180975
0.339961868044,-0.000837988492086192,8381.44765652817
0.342514338509,-0.000942333665448961,9424.21387485981
0.345066808974,-0.000985602924468491,9856.16417582254
0.347619279439,-0.000964987317583493,9649.25715167822
0.350171749904,-0.000881831545090952,8816.98850434086
0.352724220369,-0.000741543825032421,7413.48649774937
0.35591480845,-0.000499963138522741,4997.08070423795
0.359105396531,-0.000207915556133535,2076.26371264529
0.362295984612,0.000105044308224985,-1053.38391527583
0.365167513885,0.000378404177407241,-3786.77235784733
0.368039043158,0.000620663216048452,-6208.92896967918
0.370623419503,0.000795679459999369,-7958.53899589098
0.373207795848,0.000917832596161568,-9179.40219767594
0.375792172193,0.00097900712388166,-9790.40790116755
0.378376548538,0.000975134107138344,-9750.91587504943
0.380960924883,0.00090647893689474,-9063.63067354776
0.383545301228,0.000777619195644756,-7774.37686405818
0.386129677573,0.000597128808512022,-5968.93728229301
0.388714053918,0.000377004314697616,-3767.31287225125
0.391298430263,0.00013187134520831,-1315.78512255925
0.393882806608,-0.000121983533947746,1222.76717368317
0.396467182953,-0.000367695061854043,3679.69120105344
0.399051559298,-0.000588941707387249,5891.78438480893
0.401635935643,-0.000771030741494769,7712.14426187321
0.404220311988,-0.000901873404212396,9019.91849581983
0.406804688333,-0.000972786710013209,9728.32058628417
0.409389064678,-0.000979069575717105,9790.38826896755
0.411973441023,-0.000920314822148795,9202.10030619164
0.414557817368,-0.000800435773548317,8002.63912188493
0.417142193713,-0.000627405543956625,6271.78039785238
0.420372664144,-0.000354122660603879,3538.47217015707
0.423280087532,-7.59735302644329e-005,756.792450186371
0.42618751092,0.00020846165421309,-2087.50067655338
0.428804191969,0.000450057681388385,-4503.20059402202
0.431420873018,0.000660956307816332,-6611.7479688279
