t - Sample3[s],x - mass1[m],Fi - springDamper1[N]
0,0.001,-10000
0.001256285509,0.000990262629150681,-9901.37614183135
0.002332085405,0.00097075308530461,-9705.22629922733
0.003768171233,0.000927787646009283,-9274.20783517724
0.005114501697,0.000870174085924483,-8696.86090645702
0.006797414777,0.000776170902597384,-7755.44127475749
0.007966104416,0.000697823934278243,-6971.10983026567
0.009134794055,0.000609968187725954,-6091.78786140789
0.010303483694,0.000513796244316183,-5129.4116259578
0.011472173333,0.000410617831522208,-4097.08735829766
0.012640862972,0.000301840202464842,-3008.89495372833
0.014101725021,0.000160247861319225,-1592.63453264951
0.015927802582,-2.11874242009451e-005,221.844023662831
0.017753880143,-0.000201906400381354,2028.82777513207
0.019579957704,-0.000375882288076576,3768.05588063664
0.021862554655,-0.000575122900273769,5759.36971332018
0.024145151606,-0.000744503693674642,7451.6628844034
0.026427748557,-0.000875212919576525,8756.8965229242
0.028710345508,-0.00096045566054949,9607.21799229048
0.030764682764,-0.00099458103600133,9946.45542264433
0.03281902002,-0.000986835457928454,9866.95661807071
0.03466792355,-0.000944315994416773,9439.97160108379
0.03651682708,-0.000869603549833129,8691.16585667387
0.03836573061,-0.00076525274625853,7646.14283186799
0.04021463414,-0.000634825099905002,6340.56929907665
0.04206353767,-0.000482770746798361,4818.9908300693
0.0439124412,-0.000314277434887922,3133.3201708874
0.046223570612,-8.93553951947139e-005,883.633453724266
0.048534700024,0.000140246455423489,-1412.32343413246
0.050817647892,0.000359704368530264,-3606.32687254659
0.05310059576,0.000560437104619054,-5612.59707313353
0.055383543628,0.00073203787372431,-7327.12109164659
0.057666491496,0.000865608542770418,-8660.99462089654
0.059949439364,0.000954225458884184,-9545.07633382536
0.062232387232,0.000993301703314598,-9933.60546540136
0.0645153351,0.00098082443915797,-9806.56959829888
0.066798282968,0.000917456077971344,-9170.71028732937
0.069651967803,0.000771919993120322,-7712.92395962971
0.073219073847,0.000504048784983548,-5031.91478438762
0.076429469286,0.000207629372166003,-2066.57224540159
