t - Sample3[s],x - mass1[m],Fi - springDamper1[N]
0,0.001,-10000
0.001255122538,0.000990280275747956,-9902.80275747956
0.002330427689,0.000970792829638894,-9707.92829638894
0.00376731548,0.000927813295086759,-9278.13295086759
0.005114397783,0.000870160018737433,-8701.60018737433
0.006798250661,0.000776070560567655,-7760.70560567655
0.007967592937,0.000697640445376796,-6976.40445376796
0.009136935213,0.000609683738582363,-6096.83738582363
0.010306277489,0.000513394672863524,-5133.94672863524
0.011475619765,0.000410085132566741,-4100.85132566741
0.012644962041,0.000301164990405632,-3011.64990405631
0.014106639886,0.000159383083469763,-1593.83083469763
0.015933737192,-2.22973004787748e-005,222.973004787748
0.017760834498,-0.000203256803810668,2032.56803810668
0.019587931804,-0.00037745320380306,3774.5320380306
0.021871803436,-0.000576917786920045,5769.17786920045
0.024155675068,-0.000746438334068189,7464.38334068189
0.0264395467,-0.000877178114943953,8771.78114943953
0.028723418332,-0.000962323370836672,9623.23370836672
0.030778902801,-0.000996242347491073,9962.42347491073
0.03283438727,-0.000988176383394804,9881.76383394804
0.034684323292,-0.000945275378288929,9452.75378288929
0.036534259314,-0.000870101877128197,8701.01877128197
0.038384195336,-0.000765223371127631,7652.23371127631
0.040234131358,-0.000634218193964865,6342.18193964865
0.04208406738,-0.000481556730257519,4815.56730257519
0.043934003402,-0.000312449704902294,3124.49704902294
0.046246423429,-8.67892670254137e-005,867.892670254137
0.048558843456,0.000143472093932239,-1434.72093932239
0.050841111432,0.000363274320959068,-3632.74320959068
0.053123379408,0.000564225226570685,-5642.25226570685
0.055405647384,0.000735907454376717,-7359.07454376717
0.05768791536,0.000869416267286687,-8694.16267286687
0.059970183336,0.000957825843276852,-9578.25843276852
0.062252451312,0.000996551946185497,-9965.51946185497
0.064534719288,0.000983589570591948,-9835.89570591948
0.066816987264,0.000919614218563121,-9196.14218563121
0.069669822234,0.000773176288221737,-7731.76288221737
0.073235865946,0.000504022233378792,-5040.22233378792
0.076445305287,0.000206387999042064,-2063.87999042064
0.079654744628,-0.000112228167006242,1122.28167006242
0.082543240035,-0.000389972407979604,3899.72407979604
0.085142885901,-0.000612853133430736,6128.53133430736
0.087742531767,-0.000794535463714676,7945.35463714676
0.090342177633,-0.000922827301223003,9228.27301223003
0.092941823499,-0.00098909082993056,9890.9082993056
0.095541469365,-0.000988859042864083,9888.59042864083
0.098141115231,-0.000922154372976765,9221.54372976765
0.100740761097,-0.000793476367261228,7934.76367261228
0.103990318429,-0.00055896165993632,5589.6165993632
0.107239875761,-0.000265905597791228,2659.05597791228
0.110489433093,5.49386762715506e-005,-549.386762715506
0.113414034692,0.000339625380057218,-3396.25380057218
0.116046176131,0.000571736838096171,-5717.36838096171
0.11867831757,0.000764434267175766,-7644.34267175766
0.121310459009,0.000904478398486086,-9044.78398486086
0.123942600448,0.000982212928763095,-9822.12928763095
0.126574741887,0.000992263975941046,-9922.63975941046
0.129206883326,0.000933940642197677,-9339.40642197677
0.131839024765,0.00081127791745324,-8112.7791745324
0.134471166204,0.000632739789063779,-6327.39789063779
0.137103307643,0.000410629192462223,-4106.29192462223
0.139735449082,0.000160247284360743,-1602.47284360743
0.142367590521,-0.000101154356237505,1011.54356237505
0.14499973196,-0.000355563254355769,3555.63254355769
0.147631873399,-0.000585451008435599,5854.51008435599
0.150264014838,-0.000774982282642633,7749.82282642634
0.152896156277,-0.000911104194698956,9111.04194698956
0.155528297716,-0.000984443898788252,9844.43898788252
0.158160439155,-0.000989954251579349,9899.54251579349
0.160792580594,-0.000927261601418237,9272.61601418237
0.163424722033,-0.000800691357401616,8006.91357401616
0.166056863472,-0.000618969470838536,6189.69470838536
0.169347040271,-0.00033357801333376,3335.7801333376
0.17230819939,-4.51658048451893e-005,451.658048451893
0.175269358509,0.000247101213850497,-2471.01213850497
0.177934401716,0.000492363789319015,-4923.63789319015
0.180599444923,0.000702818212422161,-7028.18212422161
0.18326448813,0.000863636587532288,-8636.36587532288
0.185929531337,0.000963465248607223,-9634.65248607223
0.188594574544,0.000995243858124728,-9952.43858124728
0.191259617751,0.0009567285378506,-9567.285378506
0.193924660958,0.000850651871475206,-8506.51871475206
0.196589704165,0.000684517135741121,-6845.17135741121
0.199921008174,0.00041055004296286,-4105.5004296286
0.202919181782,0.000124405083500908,-1244.05083500908
0.20591735539,-0.000172763403999371,1727.63403999371
0.208615711637,-0.000427683696526351,4276.83696526351
0.211314067884,-0.000651600740812372,6516.00740812372
0.214012424131,-0.000828344732890338,8283.44732890338
0.216710780378,-0.000945127432240945,9451.27432240945
0.219409136625,-0.000993483968044882,9934.83968044882
0.222107492872,-0.0009699126945973,9699.126945973
0.224805849119,-0.000876133363347988,8761.33363347988
0.227504205366,-0.000718948236939806,7189.48236939806
0.230877150675,-0.000450949543309805,4509.49543309805
0.234250095984,-0.000132097135485862,1320.97135485862
0.237285746762,0.000168578265922858,-1685.78265922858
0.240017832462,0.000426639299620465,-4266.39299620465
0.242749918162,0.000652987902684662,-6529.87902684662
0.245208795292,0.000815704423748783,-8157.04423748783
0.247667672422,0.000929362949595815,-9293.62949595815
0.250126549552,0.000987100302457829,-9871.00302457829
0.252585426682,0.000985432436030325,-9854.32436030325
0.255044303812,0.000924471125522782,-9244.71125522782
0.257503180942,0.000807896046228487,-8078.96046228487
0.260576777354,0.00059490999277255,-5949.0999277255
0.263650373766,0.000326137605841399,-3261.37605841399
0.266723970178,2.68228699267109e-005,-268.228699267109
0.269490206949,-0.000245446657800545,2454.46657800545
0.27225644372,-0.000498981547790661,4989.81547790661
0.274746056814,-0.000695193939580731,6951.93939580731
0.277235669908,-0.000848534309332685,8485.34309332685
0.279725283002,-0.000949543873388744,9495.43873388744
0.282214896096,-0.00099198546973894,9919.8546973894
0.28470450919,-0.000973242742779729,9732.42742779729
0.287194122284,-0.000894480092896277,8944.80092896277
0.289683735378,-0.000760561917677547,7605.61917677547
0.292795751745,-0.000528430199877802,5284.30199877802
0.295907768112,-0.000245507524862722,2455.07524862722
0.299019784479,6.09638946270311e-005,-609.638946270311
0.301820599209,0.000332530668179352,-3325.30668179352
0.304621413939,0.000578104214205596,-5781.04214205596
0.307142147196,0.000761052346463252,-7610.52346463252
0.309662880453,0.000895894601133002,-8958.94601133002
0.31218361371,0.000974102748106178,-9741.02748106178
0.314704346967,0.000990724279708387,-9907.24279708387
0.317225080224,0.000944710746890955,-9447.10746890955
0.319745813481,0.000838981810871238,-8389.81810871238
0.322266546738,0.000680228448794276,-6802.28448794276
0.325417463309,0.000422738785156018,-4227.38785156018
0.32856837988,0.000123604366825225,-1236.04366825225
0.331719296451,-0.000187651943896747,1876.51943896747
0.334555121365,-0.000452733981700539,4527.33981700539
0.337390946279,-0.000681568626495062,6815.68626495062
0.339943188701,-0.000841382492929033,8413.82492929033
0.342495431123,-0.000946685102698256,9466.85102698256
0.345047673545,-0.000990646330729167,9906.46330729167
0.347599915967,-0.000970408063955661,9704.08063955661
0.350152158389,-0.000887285462101216,8872.85462101216
0.352704400811,-0.000746679064764906,7466.79064764906
0.355894703838,-0.000504230027379848,5042.30027379848
0.359085006865,-0.000210866552905161,2108.66552905161
0.362275309892,0.000103732259930401,-1037.32259930401
0.365146582616,0.000378711751809921,-3787.11751809921
0.36801785534,0.00062259246180975,-6225.9246180975
0.370602000791,0.00079896024961921,-7989.6024961921
0.373186146242,0.000922267883630717,-9222.67883630717
0.375770291693,0.000984320244308789,-9843.20244308789
0.378354437144,0.000980985887521623,-9809.85887521623
0.380938582595,0.000912489329970775,-9124.89329970775
0.383522728046,0.00078339199859491,-7833.9199859491
0.386106873497,0.000602277797065826,-6022.77797065826
0.388691018948,0.000381179066652112,-3811.79066652112
0.391275164399,0.000134781059207267,-1347.81059207267
0.39385930985,-0.000120549824298141,1205.49824298141
0.396443455301,-0.000367853289023731,3678.53289023731
0.399027600752,-0.000590703688696002,5907.03688696002
0.401611746203,-0.000774301913473802,7743.01913473802
0.404195891654,-0.000906457615140714,9064.57615140714
0.406780037105,-0.000978397846373508,9783.97846373508
0.409364182556,-0.000985349344425579,9853.49344425578
0.411948328007,-0.000926855591663344,9268.55591663344
0.414532473458,-0.000806807021266504,8068.07021266504
0.417116618909,-0.000633182193696066,6331.82193696066
0.420346800723,-0.000358611977597117,3586.11977597117
0.423253964355,-7.88837557063869e-005,788.837557063869
0.426161127987,0.000207397905174725,-2073.97905174725
0.428777575256,0.000450759466648123,-4507.59466648123
0.431394022525,0.000663398762484272,-6633.98762484272
0.434010469794,0.000830869688323391,-8308.6968832339
0.436626917063,0.000941773741857114,-9417.73741857114
0.439243364332,0.000988550952571122,-9885.50952571122
0.441859811601,0.000968016230561573,-9680.16230561573
0.44447625887,0.000881578410960994,-8815.78410960994
0.447092706139,0.000735133512613583,-7351.33512613583
0.450363265225,0.000483166943850685,-4831.66943850685
0.453633824311,0.000179944932945261,-1799.44932945261
0.456904383397,-0.000142299301688279,1422.99301688279
0.459847886574,-0.000420251464000335,4202.51464000335
0.462497039433,-0.000640033424786754,6400.33424786754
0.465146192292,-0.00081513156915578,8151.3156915578
0.467795345151,-0.000933361274003843,9333.61274003843
0.47044449801,-0.00098646195823562,9864.6195823562
0.473093650869,-0.000970710322764581,9707.10322764581
0.475742803728,-0.000887209107889338,8872.09107889338
0.478391956587,-0.000741803095059596,7418.03095059596
0.481703397661,-0.00048875995076785,4887.5995076785
