t - Sample3[s],x - mass1[m],Fi - springDamper1[N]
0,0.001,-100
0.004,0.000998601598269658,-99.8481755165627
0.012623839811,0.000987812938304311,-98.7437630081926
0.020385295641,0.000972249261340706,-97.1647712670234
0.028146751471,0.000950962016403006,-95.013923554887
0.035103258748,0.000927396250878282,-92.6380151531831
0.041364115297,0.000902658230465093,-90.1472805015301
0.046998886191,0.000877613068907154,-87.6279498256449
0.052633657085,0.000849873569230699,-84.8396566370354
0.057704950889,0.000822793907830355,-82.119196979756
0.062776244693,0.000793677494731083,-79.1955069593164
0.067340409116,0.000765880910522995,-76.4053868077261
0.071904573539,0.00073655756244429,-73.4629917827284
0.076468737962,0.000705767801130527,-70.3743782917366
0.086468737962,0.000634522930168039,-63.2300236668275
0.096468737962,0.00055744337268229,-55.5043433742393
0.106468737962,0.000475003791614783,-47.245027616909
0.116468737962,0.000387927174018421,-38.5245414537038
0.126468737962,0.000296893375381203,-29.4109802026411
0.136468737962,0.00020282614455782,-19.9968373617237
0.146468737962,0.000106724070995723,-10.3820617483037
0.156468737962,9.57895437289854e-006,-0.665884553624693
0.166468737962,-8.76317622433039e-005,9.05393353898419
0.176468737962,-0.000183937805924162,18.680376768278
0.186468737962,-0.000278378521947836,28.117422931052
0.196468737962,-0.000370010710839407,37.2708247829008
0.206468737962,-0.000457919045248776,46.0491493660672
0.216468737962,-0.000541226319336527,54.3648018678135
0.226468737962,-0.000619101578263554,62.1348379716515
0.236468737962,-0.000690767414341928,69.281692367862
0.246468737962,-0.00075550978369546,75.7341585309005
0.256468737962,-0.000812684449763792,81.4280309952232
0.266468737962,-0.000861723153810462,86.306720121233
0.276468737962,-0.000902138582965387,90.3217466110672
0.286468737962,-0.00093352945095516,93.4332471022797
0.296468737962,-0.000955584678431024,95.6103895805599
0.306468737962,-0.000968086709077636,96.8317021974915
0.316468737962,-0.000970913582698281,97.0852777216799
0.326468737962,-0.000964040037910071,96.3688809099481
0.336468737962,-0.000947537664418723,94.6899608413587
0.346468737962,-0.000921574188902137,92.0655766160118
0.356468737962,-0.000886411809007928,88.5222278979325
0.366468737962,-0.000842404567804746,84.0955895604707
0.376468737962,-0.000789994776562033,78.8301512605213
0.386468737962,-0.000729708553563861,72.7787687397941
0.396468737962,-0.000662150536059573,66.0021325897722
0.406468737962,-0.00058799782162113,58.5681601275822
0.416468737962,-0.000507993188328437,50.5513153469818
0.426468737962,-0.000422937656556572,42.031863242556
0.436468737962,-0.000333682466819963,33.0950659725707
0.446468737962,-0.000241120558195183,23.8303293289925
0.456468737962,-0.000146177634607074,14.3303082566185
0.466468737962,-4.9802908009474e-005,4.68998033489358
0.476468737962,4.70403905581043e-005,-4.99430367126198
0.486468737962,0.000143384637905109,-14.6257827727755
0.496468737962,0.000238267487152687,-24.1082525807785
0.506468737962,0.0003307414805123,-33.3470262730502
0.516468737962,0.000419883510106594,-42.2498800784394
0.526468737962,0.000504804032495868,-50.7279738517352
0.536468737962,0.000584655945163606,-58.6967375731943
0.546468737962,0.000658643036471319,-66.0767149352829
0.556468737962,0.000726027924730275,-72.7943555955148
0.566468737962,0.000786139407141204,-78.782748187092
0.576468737962,0.000838379145334452,-83.9822867794908
0.586468737962,0.000882227620949284,-88.3412641538528
0.596468737962,0.000917249302008619,-91.816385991668
0.606468737962,0.000943096968721704,-94.3732008645088
0.616468737962,0.000959515155739099,-95.9864417531714
0.626468737962,0.000966342676723889,-96.6402757096874
0.636468737962,0.000963514206291767,-96.3284591954242
0.646468737962,0.000951060903804917,-95.0543975723161
0.656468737962,0.000929110073080714,-92.8311081821906
0.666468737962,0.00089788386170508,-89.681087412063
0.676468737962,0.000857697013231012,-85.6360831020726
0.686468737962,0.000808953695001101,-80.7367745980186
0.696468737962,0.000752143433562498,-75.0323636725877
0.706468737962,0.000687836198549442,-68.580080428929
0.716468737962,0.000616676684402881,-61.4446091483112
0.726468737962,0.00053937784729492,-53.6974398418058
0.736468737962,0.000456713762048888,-45.4161520064087
0.746468737962,0.000369511870619835,-36.6836377613596
0.756468737962,0.000278644699757506,-27.5872721438946
0.766468737962,0.000185021130753521,-18.2180388692273
0.776468737962,8.95773086243233e-005,-8.66962030196935
0.786468737962,-6.7327183428466e-006,0.962539258902228
0.796468737962,-0.000102946535087324,10.5821876155628
0.806468737962,-0.000198102976991503,20.093226491151
0.816468737962,-0.000291251731714421,29.4006715227768
0.826468737962,-0.000381462829722975,38.4116008377684
0.836468737962,-0.000467835928742076,47.0360827401397
0.846468737962,-0.000549509299432357,55.1880732458007
0.856468737962,-0.000625668422616686,62.786274509036
0.866468737962,-0.000695554112284394,69.7549455761684
0.876468737962,-0.000758470083365469,76.0246573811628
0.886468737962,-0.000813789888838163,81.5329844573842
0.896468737962,-0.000860963157056612,86.2251264742069
0.906468737962,-0.000899521067196769,90.054453410304
