time,confirmed,change_confirmed,recovered,change_recovered,deaths,change_deaths
2020-04-06 00:00:00,382646,0.09105165762318478,19581,0.12224896836313617,14536,0.13571372763497147
2020-04-07 00:00:00,413222,0.07990675454597722,21763,0.11143455390429498,17106,0.17680242157402312
2020-04-08 00:00:00,444341,0.07530818785059847,23559,0.08252538712493682,19260,0.12592072956857242
2020-04-09 00:00:00,480413,0.0811808948532771,25410,0.07856869985992614,21475,0.11500519210799584
2020-04-10 00:00:00,514690,0.07134902677487912,28790,0.1330184966548603,23663,0.10188591385331781
2020-04-11 00:00:00,543878,0.05670986419009501,31270,0.08614102118791248,25801,0.09035202637028272
2020-04-12 00:00:00,570812,0.04952213547891255,32988,0.05494083786376719,27693,0.07333049106623775
2020-04-13 00:00:00,597803,0.04728527080720097,43482,0.31811567842851945,29675,0.07157043296139819
2020-04-14 00:00:00,626217,0.04753070827680691,47763,0.09845453291016973,32128,0.08266217354675653
2020-04-15 00:00:00,652179,0.04145847206319854,52096,0.09071875719699349,34719,0.08064616533864542
2020-04-16 00:00:00,682442,0.04640290472400982,54703,0.05004222972972973,36917,0.06330827500792073
2020-04-17 00:00:00,715446,0.04836161900938102,58545,0.0702338080178418,39030,0.057236503507869005
2020-04-18 00:00:00,743379,0.039042778909938694,64840,0.10752412674011444,40970,0.04970535485523956
2020-04-19 00:00:00,769251,0.03480324302946411,70337,0.08477791486736583,42959,0.04854771784232365
2020-04-20 00:00:00,799039,0.038723381575064574,72329,0.028320798441787396,45203,0.05223585278986941
2020-04-21 00:00:00,825257,0.03281191531327007,75204,0.03974892505080949,47662,0.05439904431121828
2020-04-22 00:00:00,854328,0.0352266021372736,77366,0.028748470826019893,50135,0.051886198648818764
2020-04-23 00:00:00,887581,0.03892298976505511,80203,0.036669854975053644,52570,0.048568864067019046
2020-04-24 00:00:00,919920,0.036434984525356,99079,0.23535279228956524,54748,0.04143047365417538
2020-04-25 00:00:00,950298,0.033022436733629014,100372,0.0130501922708142,56472,0.03148973478483232
2020-04-26 00:00:00,976871,0.027962807456187427,106988,0.06591479695532619,57885,0.02502124946876328
2020-04-27 00:00:00,1000666,0.024358385088716933,111424,0.041462593935768496,59380,0.025827070916472315
2020-04-28 00:00:00,1025354,0.024671568735222343,115936,0.040493968983342905,61608,0.03752105085887504
2020-04-29 00:00:00,1051785,0.02577743881625273,120720,0.04126414573557825,64006,0.038923516426438126
2020-04-30 00:00:00,1080942,0.027721444972118828,153947,0.275240225314778,66187,0.034074930475267946
2020-05-01 00:00:00,1115844,0.0322885039160288,164015,0.0653991308697149,68098,0.028872739359692992
2020-05-02 00:00:00,1143248,0.024558988532447187,175382,0.06930463677102704,69833,0.025477987606097097
2020-05-03 00:00:00,1167577,0.021280597035813753,180152,0.02719777400189301,71032,0.017169533028797274
2020-05-04 00:00:00,1191815,0.0207592304404763,187180,0.039011501398818774,72409,0.019385629012276157
2020-05-05 00:00:00,1216263,0.0205132507981524,189791,0.013949139865370231,74616,0.030479636509273707
2020-05-06 00:00:00,1240643,0.020045006713186212,189910,0.0006270054955187549,76937,0.031105929023265786
2020-05-07 00:00:00,1268262,0.022261843253861102,195036,0.0269917329261229,78856,0.024942485410140765
2020-05-08 00:00:00,1295396,0.02139463297015916,198993,0.020288562111610165,80615,0.022306482702647866
2020-05-09 00:00:00,1320096,0.01906752838514246,212534,0.06804761976551939,82084,0.018222415183278547
2020-05-10 00:00:00,1339110,0.01440349792742346,216169,0.01710314584960524,83075,0.012072998391891233
2020-05-11 00:00:00,1358249,0.014292328486830805,232733,0.07662523303526407,84112,0.012482696358712008
2020-05-12 00:00:00,1381136,0.016850371323667457,230287,-0.010509897607988553,85709,0.018986589309492107
2020-05-13 00:00:00,1401652,0.014854438664983028,243430,0.057072262003499984,87432,0.02010290634589133
2020-05-14 00:00:00,1428388,0.019074634788092907,246414,0.012258144024976379,89207,0.020301491444779943
2020-05-15 00:00:00,1453085,0.0172901200514146,250747,0.017584228168854042,90872,0.018664454583160513
2020-05-16 00:00:00,1477370,0.016712718113530867,268376,0.07030592589343043,92073,0.013216392288053526
2020-05-17 00:00:00,1496009,0.012616338493403819,272265,0.014490863564551227,92902,0.009003725304921096
2020-05-18 00:00:00,1518223,0.01484884115001982,283178,0.0400822727857051,94130,0.013218229962756452
2020-05-19 00:00:00,1539142,0.013778608280865195,289392,0.021943795068825968,95582,0.015425475406352916
2020-05-20 00:00:00,1561937,0.014810199448783803,294312,0.01700116105490131,97081,0.015682869159465172
2020-05-21 00:00:00,1587724,0.016509628749430995,298418,0.013951181059555846,98268,0.012226903307547306
2020-05-22 00:00:00,1611383,0.014901204491460733,350135,0.17330388917558592,99493,0.012465909553466032
2020-05-23 00:00:00,1632503,0.013106753639575445,361239,0.03171348194267925,100573,0.01085503502758988
2020-05-24 00:00:00,1652809,0.012438568259905188,366736,0.015217072353760254,101213,0.0063635369333717795
2020-05-25 00:00:00,1671298,0.011186410528984293,379157,0.033869050215959165,101811,0.005908331933644887
2020-05-26 00:00:00,1690282,0.011358836066338857,384902,0.015152034645278869,102489,0.006659398296844152
2020-05-27 00:00:00,1709756,0.011521154458250162,391508,0.017162810273783975,103942,0.014177131204324367
2020-05-28 00:00:00,1731479,0.012705321695025489,399991,0.02166750104723275,105035,0.010515479786804179
2020-05-29 00:00:00,1756127,0.014235228957440432,406446,0.016137863101919794,106161,0.010720236111772266
2020-05-30 00:00:00,1780340,0.013787727197406566,416461,0.024640419637541027,107115,0.008986350919829316
2020-05-31 00:00:00,1799674,0.010859723423615714,444758,0.0679463383125911,107733,0.005769500070018205
2020-06-01 00:00:00,1816679,0.009448933529072487,458231,0.030292878374306928,108501,0.007128734928016485
2020-06-02 00:00:00,1837948,0.01170762693904647,463868,0.012301655715130578,109482,0.009041391323582271
2020-06-03 00:00:00,1857728,0.010762001971764162,479258,0.03317754188691611,110489,0.009197859008786833
2020-06-04 00:00:00,1879463,0.011699775209287904,485002,0.011985193778716265,111487,0.009032573378345355
2020-06-05 00:00:00,1904375,0.013254849922557667,491706,0.013822623411862219,112376,0.007974023877223353
2020-06-06 00:00:00,1925849,0.011276140466032163,500849,0.018594444647818006,113018,0.0057129636221257205
2020-06-07 00:00:00,1944117,0.009485686572519445,506367,0.0110172926371022,113478,0.004070148117998903
2020-06-08 00:00:00,1960815,0.008588989242931366,518522,0.024004328876091847,113986,0.00447663864361374
2020-06-09 00:00:00,1978823,0.009183936271397353,524855,0.01221356085180571,114894,0.00796589054796203
2020-06-10 00:00:00,2000019,0.010711417847882302,533504,0.01647883701212716,115771,0.0076331227044058
2020-06-11 00:00:00,2022421,0.01120089359151088,540292,0.012723428502879079,116597,0.007134774684506483
2020-06-12 00:00:00,2047570,0.01243509635234207,547386,0.013129937145099317,117424,0.007092806847517517
